created,text,retwc,hashtag,followers,friends
2017-12-06 14:44:52,"b'RT @GauravPandhi: All said &amp; done, what affects the Hindus &amp; the Muslims &amp; everyone more than anything is \xe2\x80\x94\n\nUnemployment\nPrice Rise\nGST\nDe\xe2\x80\xa6'",217,None,147,111
2017-12-06 14:44:35,b'@darshanvmehta1 @BJP4India Neither GST nor Demonetisation affected to people to change thr Mind#wordofmouth',0,None,81,145
2017-12-06 14:44:26,b'RT @CAChirag: Please ensure to make GST form available before sending reminder. Maha govt @Dev_Fadnavis @GST_Council @adhia03 @arunjaitley\xe2\x80\xa6',3,None,527,1006
2017-12-06 14:44:15,b'@dgftindia @FinMinIndia How can it be delivered when  no role has been assigned to field officials on the GST portal ?',0,None,71,84
2017-12-06 14:44:04,"b'RT @GauravPandhi: All said &amp; done, what affects the Hindus &amp; the Muslims &amp; everyone more than anything is \xe2\x80\x94\n\nUnemployment\nPrice Rise\nGST\nDe\xe2\x80\xa6'",217,None,607,424
2017-12-06 14:43:52,b'RT @OpIndia_com: We had warned you: Government may use GST data to track Income Tax Defaulters\nhttps://t.co/GvrFcGNNgz',9,None,684,1251
2017-12-06 14:43:42,"b'RT @kukk44: This is not GST, this is Gabbar Singh Tax. Its aim is to take away your hard earned money.\n #\xe0\xaa\x95\xe0\xab\x8b\xe0\xaa\x82\xe0\xaa\x97\xe0\xab\x8d\xe0\xaa\xb0\xe0\xab\x87\xe0\xaa\xb8_\xe0\xaa\xb8\xe0\xaa\xbe\xe0\xaa\xa5\xe0\xab\x87_\xe0\xaa\xa8\xe0\xaa\xb5\xe0\xaa\xb8\xe0\xaa\xb0\xe0\xab\x8d\xe0\xaa\x9c\xe0\xaa\xa8 https://t.co\xe2\x80\xa6'",85,કોંગ્રેસ_સાથે_નવસર્જન,881,2294
2017-12-06 14:43:37,"b'RT @bhatia_niraj23: He is Suresh Tanna , A small businessman ..has faced great slowdown after noteban &amp; GST.. he has faith in @OfficeOfRG &amp;\xe2\x80\xa6'",117,None,2825,4919
2017-12-06 14:43:28,b'@MinIT_Telangana @KTRTRS Thanks Sir for launching GST Filing Service from our TELANGANA  to entire PAN INDIA. Somas\xe2\x80\xa6 https://t.co/CesdH03igz',0,None,133,67
2017-12-06 14:43:10,"b'RT @LOLiyapa: @AndColorPockeT @maryashakil Little anger for GST that too not because of Tax percentage but paperwork... \nAlso in the end, t\xe2\x80\xa6'",8,None,85,115
2017-12-06 14:43:08,b'@Moitobi_GST There...',0,None,1206,728
2017-12-06 14:43:02,"b'RT @DrGPradhan: The real reason why traders are up in arms against GST. For over 70 years, they hid their actual turnover and avoiding inco\xe2\x80\xa6'",670,None,696,304
2017-12-06 14:42:06,b'RT @Haaris95: @OfficeOfRG When vikas fails\nWhen casteism fails\nWhen soldier fails\nWhen cow fails\nWhen demonetisation fails\nWhen GST fails\nW\xe2\x80\xa6',18,None,47,167
2017-12-06 14:41:42,b'@ACzopek32 @kotlin @intelliyole \xe2\x80\x9eThe recording of the webinar will be available within a week after the webinar.\xe2\x80\x9d',0,None,3,29
2017-12-06 14:41:40,b'@yunus164573 @dadyamir991 @SinarOnline Singapore introduce GST at 4%.',0,None,0,18
2017-12-06 14:41:33,"b'RT @LOLiyapa: @AndColorPockeT @maryashakil Little anger for GST that too not because of Tax percentage but paperwork... \nAlso in the end, t\xe2\x80\xa6'",8,None,16936,406
2017-12-06 14:41:11,"b'@ACzopek32 @kotlin @intelliyole @dan_gst @MarkusAmshove JetBrains &gt; ""The recording of the webinar will be available\xe2\x80\xa6 https://t.co/hX56x3UHyp'",0,None,227,356
2017-12-06 14:41:11,b'RT @muglikar_: A must read piece to understand how govt is thinking and shaping tax policies. Also requesting you to read my earlier articl\xe2\x80\xa6',24,None,2160,771
2017-12-06 14:41:07,b'RT @PMOIndia: Jewellers hail revision of GST rule for gold savings schemes. https://t.co/tuqjqKgI9M',784,None,550,5001
2017-12-06 14:40:59,b'#NewsNationGroundZeroPollSurvey Only 9% poeple will vote on the basis of GST\n@AjayKumar_NN',0,NewsNationGroundZeroPollSurvey,74946,360
2017-12-06 14:40:39,b'RT @iScrew: 20. ignored their difficulties after demonetisation and GST. Rajkot Market Yard has long been lobbying with Rupani government f\xe2\x80\xa6',26,None,3000,386
2017-12-06 14:40:31,"b'RT @iScrew: 17. Patel just a few days ago. This handle reported a few weeks ago that when GST reforms were announced, BJP leader Kanti Amru\xe2\x80\xa6'",21,None,3000,386
2017-12-06 14:40:26,"b'RT @bhatia_niraj23: He is Suresh Tanna , A small businessman ..has faced great slowdown after noteban &amp; GST.. he has faith in @OfficeOfRG &amp;\xe2\x80\xa6'",117,None,200,355
2017-12-06 14:39:50,b'RT @muglikar_: A must read piece to understand how govt is thinking and shaping tax policies. Also requesting you to read my earlier articl\xe2\x80\xa6',24,None,42,119
2017-12-06 14:39:44,"b'RT @DrGPradhan: The real reason why traders are up in arms against GST. For over 70 years, they hid their actual turnover and avoiding inco\xe2\x80\xa6'",670,None,100,345
2017-12-06 14:39:33,"b'@askGST_GoI In the cases of supplies other than RCM, whether credit note or debit   notes be issued without GST, ES\xe2\x80\xa6 https://t.co/QK2XV6vt0m'",0,None,2,2
2017-12-06 14:39:30,b'We had warned you: Government may use GST data to track Income Tax Defaulters https://t.co/ms1A9XTesh',0,None,2498,3352
2017-12-06 14:39:27,"b'RT @kukk44: This is not GST, this is Gabbar Singh Tax. Its aim is to take away your hard earned money.\n #\xe0\xaa\x95\xe0\xab\x8b\xe0\xaa\x82\xe0\xaa\x97\xe0\xab\x8d\xe0\xaa\xb0\xe0\xab\x87\xe0\xaa\xb8_\xe0\xaa\xb8\xe0\xaa\xbe\xe0\xaa\xa5\xe0\xab\x87_\xe0\xaa\xa8\xe0\xaa\xb5\xe0\xaa\xb8\xe0\xaa\xb0\xe0\xab\x8d\xe0\xaa\x9c\xe0\xaa\xa8 https://t.co\xe2\x80\xa6'",85,કોંગ્રેસ_સાથે_નવસર્જન,779,262
2017-12-06 14:39:23,b'New proposals:\n*Composition scheme for services.\n*Deferment of e-way bill till 2019. #GST',0,GST,107,91
2017-12-06 14:39:21,b'RT @muglikar_: On 7th of October had tried to initiate a dialogue on Kautilya and GST. This is a very interesting aspect. Hare brained comm\xe2\x80\xa6',20,None,187,48
2017-12-06 14:39:19,b'RT @muglikar_: A must read piece to understand how govt is thinking and shaping tax policies. Also requesting you to read my earlier articl\xe2\x80\xa6',24,None,249,94
2017-12-06 14:39:14,b'RT @muglikar_: A must read piece to understand how govt is thinking and shaping tax policies. Also requesting you to read my earlier articl\xe2\x80\xa6',24,None,2498,3352
2017-12-06 14:39:05,b'RT @OpIndia_com: We had warned you: Government may use GST data to track Income Tax Defaulters\nhttps://t.co/GvrFcGNNgz',9,None,331,96
2017-12-06 14:38:54,b'Beware.Avoid https://t.co/Y2SwTGwXCj professional advice from tax specialists.\n\nThe government is setting up a mech\xe2\x80\xa6 https://t.co/KPuC5NH1rz',0,None,107,91
2017-12-06 14:38:50,"b'RT @NDTVProfit: GST, Farm Loan Waivers May Lead To Fiscal Slippage, Says RBI https://t.co/4IOVdzO6qS'",7,None,13,94
2017-12-06 14:38:41,b'RT @muglikar_: A must read piece to understand how govt is thinking and shaping tax policies. Also requesting you to read my earlier articl\xe2\x80\xa6',24,None,130,405
2017-12-06 14:38:23,b'RT @kukk44: \xe2\x80\x9cModiji implemented the GST in a wrong manner. It was our idea and he ruined it. We told them to implement it in a phased manne\xe2\x80\xa6',45,None,163,366
2017-12-06 14:38:01,b'RT @pashyantii: With heavy heart @RanaAyyub quoted- how a business man sitting on Dharna in Surat against GST told her- he may sell his bel\xe2\x80\xa6',4,None,1215,1032
2017-12-06 14:37:55,"b'@chyeyuenn Does it come with GST too, kalkulator?'",0,None,357,203
2017-12-06 14:37:54,b'RT @pashyantii: @RanaAyyub @narendramodi With heavy heart @RanaAyyub quoted- how a business man sitting on Dharna in Surat against GST told\xe2\x80\xa6',6,None,1215,1032
2017-12-06 14:37:54,b'@AndColorPockeT @maryashakil Little anger for GST that too not because of Tax percentage but paperwork... \nAlso in\xe2\x80\xa6 https://t.co/XYvQuT0cGy',8,None,1075,208
2017-12-06 14:37:43,"b'RT @indiatvnews: #GST was a mandatory reform which was due since the past many years, Congress could not plan out a reform like this: @samb\xe2\x80\xa6'",16,GST,156,76
2017-12-06 14:37:41,"b'RT @Dev__sun: #BJPWaveInGujarat If there a wave for BJP why all the BJP people talking only about  Rahul Gandhi, his ancestry, his beliefs,\xe2\x80\xa6'",7,BJPWaveInGujarat,40,22
2017-12-06 14:37:34,b'RT @CaAashiah: @askGST_GoI - I had filed complaint about technical error. Reason of that gst return of month of oct. 2017 have filed.\n\nAlre\xe2\x80\xa6',1,None,308,157
2017-12-06 14:37:28,b'RT @OpIndia_com: We had warned you: Government may use GST data to track Income Tax Defaulters\nhttps://t.co/GvrFcGNNgz',9,None,131,113
2017-12-06 14:37:26,"b""If u see me skating &amp; i'm holding a redbull,\nIt means Do not fucking Talk to me.""",0,None,1534,582
2017-12-06 14:37:21,b'#National EEPC calls for faster clearance of GST refunds Read More : https://t.co/Mn2ngBO6Da',0,National,1339,8
2017-12-06 14:37:18,"b'@askGST_GoI If supplier and customer agreed beforehand, can supplier raise Debit   note w/o GST to customer as reim\xe2\x80\xa6 https://t.co/WSvsX20kyn'",0,None,2,2
2017-12-06 14:37:00,b'GST Rs. 78/- \xf0\x9f\x9a\xb6\xf0\x9f\x8f\xbc\xf0\x9f\x9a\xb6\xf0\x9f\x8f\xbc\xf0\x9f\x9a\xb6\xf0\x9f\x8f\xbc\xf0\x9f\x9a\xb6\xf0\x9f\x8f\xbc https://t.co/It7VsYX7j2',0,None,3220,663
2017-12-06 14:36:32,b'RT @CaptAjayYadav: All country eyes are focused on Gujarat in the coming elections on 9 and 14 December as to how PM Modi will taste his de\xe2\x80\xa6',11,None,107,145
2017-12-06 14:36:16,"b'RT @GauravPandhi: All said &amp; done, what affects the Hindus &amp; the Muslims &amp; everyone more than anything is \xe2\x80\x94\n\nUnemployment\nPrice Rise\nGST\nDe\xe2\x80\xa6'",217,None,3128,2050
2017-12-06 14:36:14,"b'RT @GauravPandhi: All said &amp; done, what affects the Hindus &amp; the Muslims &amp; everyone more than anything is \xe2\x80\x94\n\nUnemployment\nPrice Rise\nGST\nDe\xe2\x80\xa6'",217,None,76,24
2017-12-06 14:36:07,b'Thanks to our Honourable IT Minister KTR Sir for launching GST Filing Service from our TELANGANA TO entire PAN INDI\xe2\x80\xa6 https://t.co/TBKMeAq39y',0,None,133,67
2017-12-06 14:36:05,"b'RT @kukk44: This is not GST, this is Gabbar Singh Tax. Its aim is to take away your hard earned money.\n #\xe0\xaa\x95\xe0\xab\x8b\xe0\xaa\x82\xe0\xaa\x97\xe0\xab\x8d\xe0\xaa\xb0\xe0\xab\x87\xe0\xaa\xb8_\xe0\xaa\xb8\xe0\xaa\xbe\xe0\xaa\xa5\xe0\xab\x87_\xe0\xaa\xa8\xe0\xaa\xb5\xe0\xaa\xb8\xe0\xaa\xb0\xe0\xab\x8d\xe0\xaa\x9c\xe0\xaa\xa8 https://t.co\xe2\x80\xa6'",85,કોંગ્રેસ_સાથે_નવસર્જન,351,170
2017-12-06 14:36:00,"b'RT @DrGPradhan: The real reason why traders are up in arms against GST. For over 70 years, they hid their actual turnover and avoiding inco\xe2\x80\xa6'",670,None,1038,1231
2017-12-06 14:35:58,"b'RT @ThePrintIndia: If you knew the Licence Raj days, you wouldn\xe2\x80\x99t complain about GST flip-flops, writes businessman and entrepreneur Jaithi\xe2\x80\xa6'",30,None,64,48
2017-12-06 14:35:58,b'RT @behindwoods: Top Hashtag Trends in India in 2017\n\n#Baahubali2 \n#BB11\n#Mersal\n#Diwali\n#GST\n#MannKiBaat \n#CT17\n#IndvPak\n#IPL\n#WWC17\n\n#Thi\xe2\x80\xa6',199,Baahubali2,37,269
2017-12-06 14:35:51,b'Sep 17 advance recd n gst paid on it.oct 17 invoice prpdfor the same . decrease in gst liability did not do. can we\xe2\x80\xa6 https://t.co/OXNiiWCHoR',0,None,1,19
2017-12-06 14:35:37,b'RT @PMOIndia: GST will help the poor and middle class. https://t.co/xOIc9qnCz9',1266,None,2323,4425
2017-12-06 14:35:36,"b'RT @pradip103: 3/5 \'Vikas Gando che\' will backfire Congress. Gst will not rally "" anti BJP"" votes in Surat.  Hardik Patel is a Kadwa Patida\xe2\x80\xa6'",2,None,7246,825
2017-12-06 14:35:30,b'RT @OpIndia_com: We had warned you: Government may use GST data to track Income Tax Defaulters\nhttps://t.co/GvrFcGNNgz',9,None,1399,1320
2017-12-06 14:35:24,b'Management of Hierarchy/Bureaucrats in Govt machinery wrongly think(s) that introduction of GST/INCOME TAX etc will\xe2\x80\xa6 https://t.co/fFFZz3eqgG',0,None,17,82
2017-12-06 14:35:03,b'RT @3hunnathot: one time i had sex while watching zootopia for the first time and she got mad because i kept looking at the movie lmaooooo.\xe2\x80\xa6',378,None,1534,582
2017-12-06 14:34:56,b'RT @PMOIndia: Jewellers hail revision of GST rule for gold savings schemes. https://t.co/tuqjqKgI9M',784,None,2323,4425
2017-12-06 14:34:27,b'RT @OpIndia_com: We had warned you: Government may use GST data to track Income Tax Defaulters\nhttps://t.co/GvrFcGNNgz',9,None,480,661
2017-12-06 14:34:21,"b'RT @rkhuria: It is your thinking to link everything with Elections. You opposed Aadhar, GST in Opposition. Before every election you rake u\xe2\x80\xa6'",42,None,76,24
2017-12-06 14:34:19,b'RT @OpIndia_com: We had warned you: Government may use GST data to track Income Tax Defaulters\nhttps://t.co/GvrFcGNNgz',9,None,74,35
2017-12-06 14:34:17,b'RT @OpIndia_com: We had warned you: Government may use GST data to track Income Tax Defaulters https://t.co/GvrFcGNNgz',133,None,1215,1032
2017-12-06 14:33:42,b'RT @OpIndia_com: We had warned you: Government may use GST data to track Income Tax Defaulters https://t.co/GvrFcGNNgz',133,None,809,216
2017-12-06 14:33:29,"b'RT @DrGPradhan: The real reason why traders are up in arms against GST. For over 70 years, they hid their actual turnover and avoiding inco\xe2\x80\xa6'",670,None,50,24
2017-12-06 14:33:23,b'RT @MahilaCongress: #GST  Council revised tax rates on Khakhra (Gujarati snack) to 5% but no reduction in tax on sanitary PADS In Spite of\xe2\x80\xa6',146,GST,1045,165
2017-12-06 14:33:16,b'RT @iScrew: When vikas fails\nWhen casteism fails\nWhen soldier fails\nWhen cow fails\nWhen demonetisation fails\nWhen GST fails\nWhen bullet tra\xe2\x80\xa6',166,None,450,2151
2017-12-06 14:33:13,"b'RT @GauravPandhi: All said &amp; done, what affects the Hindus &amp; the Muslims &amp; everyone more than anything is \xe2\x80\x94\n\nUnemployment\nPrice Rise\nGST\nDe\xe2\x80\xa6'",217,None,739,750
2017-12-06 14:33:09,b'RT @GlobalSmallTalk: Social Media Week to return to Bristol in 2018 - Bristol24/7 https://t.co/5DdceszL1u #SocialMedia #GST https://t.co/bf\xe2\x80\xa6',1,SocialMedia,4504,736
2017-12-06 14:32:45,b'@vipkoul @fsociety_in @OfficeOfRG Hope u r educated unlike pappu. Every reforms and evolution has got its merits an\xe2\x80\xa6 https://t.co/5pDZ9mfkzg',0,None,41,194
2017-12-06 14:32:35,b'RT @OpIndia_com: We had warned you: Government may use GST data to track Income Tax Defaulters\nhttps://t.co/GvrFcGNNgz',9,None,1879,1842
2017-12-06 14:32:18,b'@indiatvnews @sambitswaraj Gobar tax.Sanitary napkins pe GST !?!!Anti women BJP',0,None,985,46
2017-12-06 14:32:13,b'@askGST_GoI \n@GSTAdviser \n@GST_Council \nclient ne sales ki...sath me bills me free sample b diye h.. Iska 3b me imp\xe2\x80\xa6 https://t.co/E4MYRRvWD5',0,None,1,12
2017-12-06 14:32:01,"b'RT @indiatvnews: As a trader, I believe that the GST was very important and should have been implemented long back: Opinion discussion, #Op\xe2\x80\xa6'",5,None,2720,3099
2017-12-06 14:31:57,"b'RT @GauravPandhi: All said &amp; done, what affects the Hindus &amp; the Muslims &amp; everyone more than anything is \xe2\x80\x94\n\nUnemployment\nPrice Rise\nGST\nDe\xe2\x80\xa6'",217,None,1410,1128
2017-12-06 14:31:56,b'RT @iScrew: 20. ignored their difficulties after demonetisation and GST. Rajkot Market Yard has long been lobbying with Rupani government f\xe2\x80\xa6',26,None,1199,200
2017-12-06 14:31:52,b'RT @muglikar_: A must read piece to understand how govt is thinking and shaping tax policies. Also requesting you to read my earlier articl\xe2\x80\xa6',24,None,1751,569
2017-12-06 14:31:52,b'@narendramodi Sir as you are going to surat to address vikas rally.. I feel you should meet businessman of surat al\xe2\x80\xa6 https://t.co/uZnqlve1cJ',0,None,368,175
2017-12-06 14:31:50,"b'RT @iScrew: 17. Patel just a few days ago. This handle reported a few weeks ago that when GST reforms were announced, BJP leader Kanti Amru\xe2\x80\xa6'",21,None,1199,200
2017-12-06 14:31:44,b'RT @DilliDurAst: I don\xe2\x80\x99t know who\xe2\x80\x99s winning Gujarat but I can tell you I have met more people complaining about notebandi here in a day tha\xe2\x80\xa6',61,None,47,420
2017-12-06 14:31:33,"b'RT @indiatvnews: #GST was a mandatory reform which was due since the past many years, Congress could not plan out a reform like this: @samb\xe2\x80\xa6'",16,GST,1897,1312
2017-12-06 14:31:27,b'RT @Pandiya28462508: GST for online RTI https://t.co/mfMkDQEKQo',1,None,1,45
2017-12-06 14:31:24,b'RT @rishabhbhatiya: Unauthorized collection of tax. GST registration number mentioned on the bill not valid. Place: Ticaa tikka in Andheri\xe2\x80\xa6',1,None,139,271
2017-12-06 14:31:23,"b'RT @GauravPandhi: All said &amp; done, what affects the Hindus &amp; the Muslims &amp; everyone more than anything is \xe2\x80\x94\n\nUnemployment\nPrice Rise\nGST\nDe\xe2\x80\xa6'",217,None,60,151
2017-12-06 14:31:19,b'GST for online RTI https://t.co/mfMkDQEKQo',1,None,1,45
2017-12-06 14:31:05,b'@muglikar_ Then what was Income taz dept. For? Raids on opposition parties? First break the system and then make an\xe2\x80\xa6 https://t.co/rcsdZUke4t',0,None,169,359
